tier_option	weight_set	human_gene_symbol	rank	score
AB	equal	TBL2	4016	0.288725
AB	equal	SNX17	4017	0.288708
AB	equal	NAP1L1	4018	0.288629
AB	equal	TAOK3	4019	0.288563
AB	equal	B4GALT1	4020	0.288562
AB	equal	CHCHD2	4021	0.288528
AB	equal	SACS	4022	0.288525
AB	equal	CEP97	4023	0.288466
AB	equal	PATL1	4024	0.288435
AB	equal	METTL13	4025	0.288401
AB	equal	TBC1D23	4026	0.288373
AB	equal	TGFBRAP1	4027	0.28832
AB	equal	GAL3ST4	4028	0.288218
AB	equal	XPO6	4029	0.288151
AB	equal	STK4	4030	0.288092
AB	equal	MMP17	4031	0.288011
AB	equal	PNO1	4032	0.288002
AB	equal	FMC1	4033	0.28794
AB	equal	IRS2	4034	0.287926
AB	equal	HS2ST1	4035	0.287909
AB	equal	LXN	4036	0.287902
AB	equal	DHRS7	4037	0.287839
AB	equal	PLD4	4038	0.287827
AB	equal	UPF2	4039	0.287816
AB	equal	PRXL2B	4040	0.287775
AB	equal	ACADL	4041	0.287714
AB	equal	COL12A1	4042	0.287714
AB	equal	FGFR2	4043	0.287714
AB	equal	MAN1C1	4044	0.287714
AB	equal	SMOC1	4045	0.287714
AB	equal	GDAP1	4046	0.287662
AB	equal	ANGPTL4	4047	0.28763
AB	equal	TFPI2	4048	0.28763
AB	equal	TRIP11	4049	0.287599
AB	equal	COLEC10	4050	0.287537
AB	equal	TMEM59L	4051	0.287511
AB	equal	AGFG1	4052	0.287463
AB	equal	FAM136A	4053	0.287445
AB	equal	JMJD6	4054	0.28729
AB	equal	TANC2	4055	0.287257
AB	equal	ZSWIM8	4056	0.287186
AB	equal	PNPO	4057	0.287092
AB	equal	DPM1	4058	0.28706
AB	equal	ASAP2	4059	0.287049
AB	equal	PRXL2A	4060	0.28692
AB	equal	BOLA2	4061	0.286786
AB	equal	NUP107	4062	0.286697
AB	equal	POLR2H	4063	0.286632
AB	equal	EFCAB14	4064	0.286602
AB	equal	CYLD	4065	0.286584
AB	equal	STXBP5	4066	0.286495
AB	equal	CHPF2	4067	0.286485
AB	equal	AAR2	4068	0.286401
AB	equal	TRAPPC12	4069	0.286374
AB	equal	HSPA1B	4070	0.286372
AB	equal	SPINT1	4071	0.286353
AB	equal	CETN2	4072	0.286253
AB	equal	FAF2	4073	0.286211
AB	equal	PHKA1	4074	0.286177
AB	equal	METTL16	4075	0.286176
AB	equal	CHTOP	4076	0.286087
AB	equal	TIMM9	4077	0.286068
AB	equal	MEIS2	4078	0.286052
AB	equal	RASA3	4079	0.286036
AB	equal	ECM2	4080	0.28601
AB	equal	PDCL3	4081	0.285901
AB	equal	NUP188	4082	0.285895
AB	equal	SMYD5	4083	0.285861
AB	equal	SAR1A	4084	0.285807
AB	equal	BCLAF1	4085	0.285722
AB	equal	VPS4A	4086	0.285695
AB	equal	RBBP4	4087	0.285571
AB	equal	C2CD5	4088	0.285541
AB	equal	ATE1	4089	0.285532
AB	equal	PLEKHO2	4090	0.285483
AB	equal	RENBP	4091	0.285478
AB	equal	SRP19	4092	0.285459
AB	equal	PTP4A1	4093	0.285433
AB	equal	DIRAS1	4094	0.285288
AB	equal	RNPS1	4095	0.285279
AB	equal	B3GNT2	4096	0.28517
AB	equal	TBPL1	4097	0.285164
AB	equal	RDH14	4098	0.285037
AB	equal	PGRMC2	4099	0.285031
AB	equal	CDC73	4100	0.284866
AB	equal	DYRK1A	4101	0.28486
AB	equal	ACP3	4102	0.284814
AB	equal	FAM120B	4103	0.28477
AB	equal	TRAF6	4104	0.284721
AB	equal	DPP8	4105	0.284718
AB	equal	A2M	4106	0.284608
AB	equal	BRD4	4107	0.28453
AB	equal	CST6	4108	0.284491
AB	equal	TMEM132D	4109	0.284302
AB	equal	CILP2	4110	0.284226
AB	equal	PPP1R21	4111	0.284129
AB	equal	PCOLCE2	4112	0.284017
AB	equal	KPNA4	4113	0.284016
AB	equal	RPN1	4114	0.28385
AB	equal	RNF126	4115	0.283819
AB	equal	HSPA14	4116	0.283771
AB	equal	SMARCAD1	4117	0.283762
AB	equal	WRNIP1	4118	0.283741
AB	equal	STX3	4119	0.283732
AB	equal	SCCPDH	4120	0.283642
AB	equal	BICD1	4121	0.283638
AB	equal	FAHD2A	4122	0.283577
AB	equal	PCDHGC4	4123	0.283577
AB	equal	XYLB	4124	0.283515
AB	equal	MIF4GD	4125	0.283495
AB	equal	FAM114A2	4126	0.283482
AB	equal	CD276	4127	0.283453
AB	equal	PLCXD3	4128	0.283423
AB	equal	SEMA6B	4129	0.283422
AB	equal	ST8SIA5	4130	0.283422
AB	equal	FAM98C	4131	0.283422
AB	equal	NUP160	4132	0.283299
AB	equal	UQCC1	4133	0.283293
AB	equal	ZNF598	4134	0.28329
AB	equal	ZRANB2	4135	0.283268
AB	equal	YLPM1	4136	0.283085
AB	equal	STAT2	4137	0.283084
AB	equal	ANLN	4138	0.283011
AB	equal	CCDC124	4139	0.282952
AB	equal	AHCTF1	4140	0.282849
AB	equal	PGM2	4141	0.282818
AB	equal	SRGAP1	4142	0.282772
AB	equal	TSKU	4143	0.282741
AB	equal	DTNA	4144	0.28268
AB	equal	PRRC2A	4145	0.282568
AB	equal	MRPL22	4146	0.282488
AB	equal	CD320	4147	0.282463
AB	equal	MAP2K4	4148	0.282459
AB	equal	EXTL3	4149	0.282429
AB	equal	DAP3	4150	0.282097
AB	equal	SYT7	4151	0.282093
AB	equal	PPIE	4152	0.282091
AB	equal	NME3	4153	0.282086
AB	equal	TDRKH	4154	0.28205
AB	equal	WDR41	4155	0.282029
AB	equal	ITGBL1	4156	0.281942
AB	equal	NELFE	4157	0.281897
AB	equal	GIGYF2	4158	0.281794
AB	equal	ATAD1	4159	0.281766
AB	equal	TDP2	4160	0.281689
AB	equal	P3H1	4161	0.281689
AB	equal	CALCB	4162	0.281617
AB	equal	TGFB1	4163	0.281534
AB	equal	TRH	4164	0.281509
AB	equal	PCDH8	4165	0.281509
AB	equal	LOXL2	4166	0.281503
AB	equal	TMX2	4167	0.281375
AB	equal	NAA35	4168	0.281355
AB	equal	CNOT11	4169	0.281346
AB	equal	MRPL48	4170	0.28134
AB	equal	RAB30	4171	0.281318
AB	equal	RBM26	4172	0.281209
AB	equal	POLR2I	4173	0.281197
AB	equal	SEMA4C	4174	0.281163
AB	equal	SUGP2	4175	0.281093
AB	equal	YTHDC1	4176	0.281037
AB	equal	NOL3	4177	0.281018
AB	equal	BAG1	4178	0.280992
AB	equal	UFSP2	4179	0.280834
AB	equal	FCSK	4180	0.280758
AB	equal	CDC34	4181	0.280699
AB	equal	NCOA7	4182	0.280586
AB	equal	IMPACT	4183	0.280581
AB	equal	FCHO2	4184	0.280547
AB	equal	NEFM	4185	0.280544
AB	equal	BACE1	4186	0.28054
AB	equal	GOLGA3	4187	0.280444
AB	equal	MPDU1	4188	0.280351
AB	equal	HTATSF1	4189	0.280327
AB	equal	SCUBE1	4190	0.280325
AB	equal	ARMC1	4191	0.280264
AB	equal	TMEM178B	4192	0.280173
AB	equal	CDK14	4193	0.280156
AB	equal	SMCR8	4194	0.28008
AB	equal	EPS15	4195	0.280074
AB	equal	MAD1L1	4196	0.280018
AB	equal	MAP1LC3B	4197	0.28
AB	equal	TSPAN15	4198	0.279987
AB	equal	SRSF11	4199	0.279956
AB	equal	TRAPPC4	4200	0.279927
AB	equal	ELP5	4201	0.279917
AB	equal	ICA1	4202	0.279878
AB	equal	PSMG3	4203	0.279875
AB	equal	MTG1	4204	0.27985
AB	equal	MRPS34	4205	0.279839
AB	equal	PDCD2	4206	0.279799
AB	equal	LRRC8A	4207	0.279678
AB	equal	PFKL	4208	0.279629
AB	equal	SEMA3E	4209	0.27955
AB	equal	EIF3J	4210	0.279545
AB	equal	MTHFS	4211	0.279534
AB	equal	TYMP	4212	0.279461
AB	equal	TOR2A	4213	0.27943
AB	equal	SEPSECS	4214	0.27922
AB	equal	BAIAP2	4215	0.279198
AB	equal	LTN1	4216	0.278828
AB	equal	CRLF3	4217	0.278703
AB	equal	NCK2	4218	0.278595
AB	equal	RAP1GAP	4219	0.278593
AB	equal	CSNK1E	4220	0.278334
AB	equal	NR2C2	4221	0.278037
AB	equal	NOTCH1	4222	0.278004
AB	equal	ATF6B	4223	0.277995
AB	equal	COQ8A	4224	0.277883
AB	equal	UQCC2	4225	0.277824
AB	equal	GRK3	4226	0.277821
AB	equal	NUP153	4227	0.27779
AB	equal	PTRH2	4228	0.277751
AB	equal	FHIP1B	4229	0.277728
AB	equal	PDYN	4230	0.277551
AB	equal	L2HGDH	4231	0.277529
AB	equal	SCYL2	4232	0.277476
AB	equal	RBFOX2	4233	0.277388
AB	equal	LARP4B	4234	0.277363
AB	equal	SHARPIN	4235	0.277326
AB	equal	MIX23	4236	0.277171
AB	equal	ARMC6	4237	0.277156
AB	equal	SMAD3	4238	0.276985
AB	equal	ARHGEF10	4239	0.2768
AB	equal	IWS1	4240	0.2768
AB	equal	TIMM8B	4241	0.276773
AB	equal	LCN2	4242	0.276762
AB	equal	PCYOX1L	4243	0.27666
AB	equal	METTL9	4244	0.276583
AB	equal	OTUD6B	4245	0.276525
AB	equal	TPRG1L	4246	0.27648
AB	equal	TBC1D5	4247	0.276426
AB	equal	CIAO2A	4248	0.276397
AB	equal	IQSEC1	4249	0.276373
AB	equal	SLC22A17	4250	0.276221
AB	equal	ARHGEF40	4251	0.276212
AB	equal	TERF2IP	4252	0.276212
AB	equal	WDR73	4253	0.276181
AB	equal	LRFN1	4254	0.276171
AB	equal	DNPH1	4255	0.276165
AB	equal	UEVLD	4256	0.276128
AB	equal	AGK	4257	0.275982
AB	equal	TUBA3C	4258	0.275977
AB	equal	C7	4259	0.275942
AB	equal	LARP7	4260	0.27583
AB	equal	UQCRC1	4261	0.275745
AB	equal	FGL2	4262	0.275618
AB	equal	PRKG1	4263	0.275616
AB	equal	SRCIN1	4264	0.275477
AB	equal	LPL	4265	0.275407
AB	equal	SBSN	4266	0.275385
AB	equal	ITSN2	4267	0.27538
AB	equal	AKAP8	4268	0.27534
AB	equal	NOP10	4269	0.275289
AB	equal	PIP4P1	4270	0.275233
AB	equal	FBXW11	4271	0.275191
AB	equal	TAF9B	4272	0.275129
AB	equal	PDGFA	4273	0.275121
AB	equal	CYB5B	4274	0.27512
AB	equal	TRAPPC6B	4275	0.275117
AB	equal	PLPP3	4276	0.275082
AB	equal	ACSF3	4277	0.275073
AB	equal	TCP11L1	4278	0.275054
AB	equal	RBBP9	4279	0.275019
AB	equal	TRIM46	4280	0.27493
AB	equal	CCDC97	4281	0.274912
AB	equal	RING1	4282	0.274881
AB	equal	CYTL1	4283	0.274821
AB	equal	PARS2	4284	0.274775
AB	equal	CHST15	4285	0.274648
AB	equal	UCK1	4286	0.274616
AB	equal	NCALD	4287	0.274583
AB	equal	WDR37	4288	0.274548
AB	equal	TIA1	4289	0.274479
AB	equal	NMT2	4290	0.274441
AB	equal	PDLIM4	4291	0.274431
AB	equal	POLR2M	4292	0.274423
AB	equal	SCARF2	4293	0.274355
AB	equal	SLC6A8	4294	0.274262
AB	equal	FHL2	4295	0.274219
AB	equal	THBS2	4296	0.274143
AB	equal	EDF1	4297	0.274138
AB	equal	MDGA1	4298	0.274092
AB	equal	GALNT18	4299	0.273934
AB	equal	ACSL3	4300	0.273903
AB	equal	GGA2	4301	0.273897
AB	equal	SON	4302	0.273888
AB	equal	FRMD8	4303	0.273868
AB	equal	MAPK9	4304	0.273842
AB	equal	VPS9D1	4305	0.273829
AB	equal	MAP3K4	4306	0.273776
AB	equal	DIAPH2	4307	0.273772
AB	equal	GNG11	4308	0.273705
AB	equal	PSMB10	4309	0.2736
AB	equal	STX8	4310	0.273461
AB	equal	CKMT2	4311	0.273377
AB	equal	CTDSP1	4312	0.273334
AB	equal	COMMD4	4313	0.273236
AB	equal	ZNF207	4314	0.273191
AB	equal	PPM1A	4315	0.273164
AB	equal	AXL	4316	0.273125
AB	equal	TLE5	4317	0.273117
AB	equal	BLOC1S2	4318	0.273095
AB	equal	IKBKG	4319	0.273053
AB	equal	OXSM	4320	0.272946
AB	equal	ELMOD2	4321	0.272935
AB	equal	ZYG11B	4322	0.272803
AB	equal	CNNM4	4323	0.272798
AB	equal	UBAC1	4324	0.27275
AB	equal	DOCK4	4325	0.272741
AB	equal	SYNE1	4326	0.272708
AB	equal	HID1	4327	0.272695
AB	equal	LRP8	4328	0.272691
AB	equal	VWA7	4329	0.272691
AB	equal	TIMP1	4330	0.272616
AB	equal	FHIP2A	4331	0.272591
AB	equal	PANX1	4332	0.272529
AB	equal	RAPGEF2	4333	0.272483
AB	equal	UBE2H	4334	0.272449
AB	equal	SMAP2	4335	0.272438
AB	equal	MAP2K7	4336	0.2724
AB	equal	KIAA0319	4337	0.272239
AB	equal	DNAJB6	4338	0.272206
AB	equal	CRYL1	4339	0.272123
AB	equal	SH2B1	4340	0.27207
AB	equal	SPIN1	4341	0.272057
AB	equal	UBAP2L	4342	0.271996
AB	equal	MYL1	4343	0.271965
AB	equal	PTAR1	4344	0.271879
AB	equal	SMYD3	4345	0.271844
AB	equal	CCM2	4346	0.271818
AB	equal	NSUN6	4347	0.271818
AB	equal	CHST7	4348	0.271694
AB	equal	SNW1	4349	0.271692
AB	equal	HEATR3	4350	0.271446
AB	equal	SEMA3F	4351	0.271429
AB	equal	CASP6	4352	0.27129
AB	equal	TRIM32	4353	0.271284
AB	equal	MRPS30	4354	0.271199
AB	equal	CHKB	4355	0.271197
AB	equal	COMMD1	4356	0.271174
AB	equal	ESYT2	4357	0.271166
AB	equal	TMEM263	4358	0.27116
AB	equal	KIFAP3	4359	0.271124
AB	equal	IGFBP7	4360	0.271113
AB	equal	REEP2	4361	0.271104
AB	equal	RALGAPA2	4362	0.271013
AB	equal	CAMSAP3	4363	0.270927
AB	equal	LARP4	4364	0.270921
AB	equal	NSMCE2	4365	0.270704
AB	equal	UBR7	4366	0.27058
AB	equal	DIABLO	4367	0.270518
AB	equal	TTC38	4368	0.270463
AB	equal	UBAP1	4369	0.270437
AB	equal	AKR1B10	4370	0.270429
AB	equal	FSTL3	4371	0.270418
AB	equal	RER1	4372	0.270353
AB	equal	STK38	4373	0.27035
AB	equal	CEP44	4374	0.270332
AB	equal	RSPRY1	4375	0.27027
AB	equal	KLK7	4376	0.270178
AB	equal	MRPS2	4377	0.270043
AB	equal	RALBP1	4378	0.270023
AB	equal	WSCD1	4379	0.269732
AB	equal	FKBP1B	4380	0.269604
AB	equal	PTPN2	4381	0.269559
AB	equal	FHL3	4382	0.26952
AB	equal	TRIP4	4383	0.269373
AB	equal	DENND1A	4384	0.269362
AB	equal	ANKIB1	4385	0.269311
AB	equal	EPN2	4386	0.269298
AB	equal	AVP	4387	0.269298
AB	equal	ACBD6	4388	0.269278
AB	equal	USP22	4389	0.269255
AB	equal	KAT7	4390	0.269156
AB	equal	DHDH	4391	0.26911
AB	equal	NDUFA6	4392	0.269057
AB	equal	NOVA2	4393	0.269033
AB	equal	GOLT1B	4394	0.269033
AB	equal	PPFIA1	4395	0.26896
AB	equal	PCDH18	4396	0.268909
AB	equal	CTCF	4397	0.268715
AB	equal	FRYL	4398	0.26863
AB	equal	DLK2	4399	0.268627
AB	equal	TNKS1BP1	4400	0.268619
AB	equal	TFB1M	4401	0.268568
AB	equal	DNAJC8	4402	0.268555
AB	equal	PIKFYVE	4403	0.268527
AB	equal	PLAUR	4404	0.268476
AB	equal	GHR	4405	0.26845
AB	equal	KCNE5	4406	0.26845
AB	equal	BCCIP	4407	0.268414
AB	equal	TRA2B	4408	0.26836
AB	equal	LIFR	4409	0.268149
AB	equal	GCAT	4410	0.268144
AB	equal	TNS3	4411	0.268104
AB	equal	ARHGAP31	4412	0.268069
AB	equal	COL15A1	4413	0.268045
AB	equal	PGAM4	4414	0.267912
AB	equal	FRS2	4415	0.267795
AB	equal	SPPL2B	4416	0.267764
AB	equal	RIC8B	4417	0.267764
AB	equal	ROGDI	4418	0.267672
AB	equal	SEC62	4419	0.267669
AB	equal	OSCP1	4420	0.267557
AB	equal	TMEM63B	4421	0.267455
AB	equal	PDE8A	4422	0.267393
AB	equal	ADIPOQ	4423	0.267357
AB	equal	RIGI	4424	0.267145
AB	equal	KIF1A	4425	0.267049
AB	equal	ABHD14A	4426	0.267032
AB	equal	ST6GALNAC5	4427	0.267021
AB	equal	TNS1	4428	0.266995
AB	equal	AKT3	4429	0.266994
AB	equal	MAP2K1	4430	0.266969
AB	equal	RPRD2	4431	0.266928
AB	equal	UROS	4432	0.266871
AB	equal	PDE6D	4433	0.266857
AB	equal	KHNYN	4434	0.266836
AB	equal	RIMOC1	4435	0.26665
AB	equal	CNOT7	4436	0.266293
AB	equal	UCMA	4437	0.26626
AB	equal	PI4KB	4438	0.266225
AB	equal	STRN3	4439	0.266221
AB	equal	PEX5	4440	0.266175
AB	equal	BNIP1	4441	0.266155
AB	equal	PRPF38A	4442	0.266124
AB	equal	SLC12A9	4443	0.266116
AB	equal	MTIF2	4444	0.265924
AB	equal	PTGR3	4445	0.265876
AB	equal	SNED1	4446	0.265811
AB	equal	PCDHB14	4447	0.265783
AB	equal	HBE1	4448	0.265774
AB	equal	FZD2	4449	0.26577
AB	equal	PDPK1	4450	0.265742
AB	equal	ARMC10	4451	0.265736
AB	equal	MXRA8	4452	0.265548
AB	equal	UXT	4453	0.265505
AB	equal	GLCE	4454	0.265505
AB	equal	SLC39A14	4455	0.265381
AB	equal	POLB	4456	0.265226
AB	equal	APBB1	4457	0.265185
AB	equal	VPS37A	4458	0.265157
AB	equal	TCF4	4459	0.265041
AB	equal	ZC3H7B	4460	0.26501
AB	equal	BRD3	4461	0.264928
AB	equal	ERCC4	4462	0.264867
AB	equal	SIKE1	4463	0.264793
AB	equal	NDUFAF4	4464	0.26477
AB	equal	CDC42BPB	4465	0.264763
AB	equal	AGAP1	4466	0.264703
AB	equal	DPH5	4467	0.2647
AB	equal	TMEM30A	4468	0.264687
AB	equal	CTDP1	4469	0.26465
AB	equal	MATN2	4470	0.264643
AB	equal	TMEM9B	4471	0.264586
AB	equal	PREPL	4472	0.264527
AB	equal	TOX4	4473	0.264422
AB	equal	MEAK7	4474	0.264422
AB	equal	GSKIP	4475	0.2644
AB	equal	LRRC20	4476	0.264391
AB	equal	ENTPD6	4477	0.264304
AB	equal	CILP	4478	0.264298
AB	equal	SLC35E1	4479	0.264267
AB	equal	TMEM33	4480	0.264223
AB	equal	STK11IP	4481	0.264143
AB	equal	MROH1	4482	0.264112
AB	equal	NAAA	4483	0.264018
AB	equal	CTC1	4484	0.263916
AB	equal	SORCS2	4485	0.26387
AB	equal	EML1	4486	0.263813
AB	equal	NBAS	4487	0.263803
AB	equal	SLC4A7	4488	0.263762
AB	equal	ECHDC3	4489	0.263648
AB	equal	RLIG1	4490	0.263463
AB	equal	ARFGAP2	4491	0.26341
AB	equal	PPP6R2	4492	0.263351
AB	equal	SEMA3G	4493	0.263286
AB	equal	PAPLN	4494	0.263286
AB	equal	HS6ST3	4495	0.263286
AB	equal	TLNRD1	4496	0.263277
AB	equal	CHM	4497	0.263233
AB	equal	RNF14	4498	0.263118
AB	equal	SCAF4	4499	0.263091
AB	equal	NUDT9	4500	0.263048
AB	equal	NUB1	4501	0.263036
AB	equal	GIPC1	4502	0.263019
AB	equal	BTF3	4503	0.262957
AB	equal	RDH11	4504	0.262791
AB	equal	HMBS	4505	0.262775
AB	equal	MEA1	4506	0.262754
AB	equal	STK24	4507	0.262692
AB	equal	AK4	4508	0.262689
AB	equal	FBXO42	4509	0.26267
AB	equal	DHRS1	4510	0.262597
AB	equal	PTPN9	4511	0.262528
AB	equal	COL16A1	4512	0.262463
AB	equal	PRKCD	4513	0.262352
AB	equal	OTUD7B	4514	0.262256
AB	equal	ABHD11	4515	0.262248
AB	equal	TMED7	4516	0.262098
AB	equal	TWSG1	4517	0.262098
AB	equal	CRIM1	4518	0.262098
AB	equal	FBLL1	4519	0.262028
AB	equal	CEP41	4520	0.262003
AB	equal	SPECC1L	4521	0.261977
AB	equal	CLIP1	4522	0.261868
AB	equal	C4B	4523	0.261857
AB	equal	C4A	4524	0.261857
AB	equal	EFNA3	4525	0.261834
AB	equal	CD84	4526	0.261834
AB	equal	KCMF1	4527	0.261771
AB	equal	MINDY1	4528	0.261708
AB	equal	TBC1D4	4529	0.261606
AB	equal	STC2	4530	0.261591
AB	equal	NXPH4	4531	0.261476
AB	equal	CACNB3	4532	0.26146
AB	equal	NFYC	4533	0.26142
AB	equal	ZC2HC1A	4534	0.261281
AB	equal	ZNF512	4535	0.261224
AB	equal	ATP2B2	4536	0.261
AB	equal	MRPS18A	4537	0.260987
AB	equal	MTR	4538	0.260976
AB	equal	PAPSS2	4539	0.260894
AB	equal	CLMP	4540	0.260863
AB	equal	NACAD	4541	0.260813
AB	equal	KLHL22	4542	0.260785
AB	equal	NDUFA2	4543	0.260783
AB	equal	TBCK	4544	0.260718
AB	equal	PNN	4545	0.260628
AB	equal	PROCR	4546	0.260571
AB	equal	SLC31A1	4547	0.260551
AB	equal	COQ6	4548	0.260523
AB	equal	ARHGEF11	4549	0.260461
AB	equal	TRAF3	4550	0.260453
AB	equal	SEMA6C	4551	0.26043
AB	equal	STAU1	4552	0.260315
AB	equal	BORCS5	4553	0.260293
AB	equal	AGTPBP1	4554	0.260276
AB	equal	NHERF2	4555	0.260275
AB	equal	CSNK1G3	4556	0.260262
AB	equal	ACOT11	4557	0.260215
AB	equal	ZC3HC1	4558	0.26018
AB	equal	SETSIP	4559	0.260119
AB	equal	GGA3	4560	0.26004
AB	equal	PNPLA6	4561	0.260006
AB	equal	IFNGR1	4562	0.259935
AB	equal	INAFM2	4563	0.259893
AB	equal	CTU2	4564	0.259885
AB	equal	CEP76	4565	0.259873
AB	equal	HDDC2	4566	0.25986
AB	equal	PROM1	4567	0.259859
AB	equal	TSPAN5	4568	0.259749
AB	equal	TMEM248	4569	0.259718
AB	equal	LIMD2	4570	0.259693
AB	equal	CHRD	4571	0.259667
AB	equal	ATPAF2	4572	0.259533
AB	equal	UBXN4	4573	0.259342
AB	equal	PYCR1	4574	0.259329
AB	equal	PPCS	4575	0.259226
AB	equal	GOLGA7B	4576	0.259187
AB	equal	ARFGAP1	4577	0.259117
AB	equal	EMB	4578	0.259065
AB	equal	XPNPEP3	4579	0.259061
AB	equal	VPS26C	4580	0.259004
AB	equal	COQ3	4581	0.258987
AB	equal	FKBP15	4582	0.258987
AB	equal	ZMPSTE24	4583	0.258984
AB	equal	RBSN	4584	0.258945
AB	equal	NECAP2	4585	0.258939
AB	equal	RBM15B	4586	0.258883
AB	equal	RET	4587	0.258759
AB	equal	EIF5AL1	4588	0.258688
AB	equal	TRAPPC14	4589	0.258666
AB	equal	CDK19	4590	0.258604
AB	equal	RAI1	4591	0.258542
AB	equal	HMOX2	4592	0.258484
AB	equal	RBP3	4593	0.25848
AB	equal	SMG9	4594	0.258469
AB	equal	ADCY9	4595	0.258388
AB	equal	CDV3	4596	0.258251
AB	equal	TAOK2	4597	0.258199
AB	equal	APPBP2	4598	0.258078
AB	equal	PPP1R9B	4599	0.257911
AB	equal	HMCN1	4600	0.257831
AB	equal	FUNDC2	4601	0.257775
AB	equal	SRSF2	4602	0.257588
AB	equal	PITPNM1	4603	0.257582
AB	equal	SHTN1	4604	0.257519
AB	equal	DLK1	4605	0.257497
AB	equal	TSPAN13	4606	0.257319
AB	equal	APOB	4607	0.257246
AB	equal	SIPA1	4608	0.257243
AB	equal	HCRT	4609	0.257122
AB	equal	ARL1	4610	0.257036
AB	equal	TACO1	4611	0.256984
AB	equal	FJX1	4612	0.25691
AB	equal	WWP1	4613	0.256822
AB	equal	EBNA1BP2	4614	0.256717
AB	equal	BLOC1S3	4615	0.256686
AB	equal	ARHGEF17	4616	0.256664
AB	equal	PAG1	4617	0.256624
AB	equal	DR1	4618	0.256605
AB	equal	DENND6A	4619	0.256554
AB	equal	CCP110	4620	0.256531
AB	equal	TIMP4	4621	0.2565
AB	equal	LIMA1	4622	0.256446
AB	equal	SDSL	4623	0.256437
AB	equal	ZMYM3	4624	0.256407
AB	equal	TAC1	4625	0.256405
AB	equal	RNF113A	4626	0.256376
AB	equal	TGFB1I1	4627	0.256283
AB	equal	SNRPC	4628	0.256227
AB	equal	BDH1	4629	0.256223
AB	equal	ZCCHC8	4630	0.25616
AB	equal	CCZ1	4631	0.256137
AB	equal	ASB6	4632	0.256067
AB	equal	SCFD2	4633	0.255972
AB	equal	MRPS22	4634	0.255788
AB	equal	PELP1	4635	0.255727
AB	equal	RUFY2	4636	0.255726
AB	equal	ATP11A	4637	0.255659
AB	equal	CCDC43	4638	0.255659
AB	equal	ADAMTSL4	4639	0.255648
AB	equal	LSM14B	4640	0.255572
AB	equal	RUNDC3A	4641	0.255558
AB	equal	INF2	4642	0.255525
AB	equal	PTBP2	4643	0.255517
AB	equal	GMEB2	4644	0.25551
AB	equal	NAT10	4645	0.255508
AB	equal	CAMSAP1	4646	0.25533
AB	equal	MYO1E	4647	0.255229
AB	equal	ACTMAP	4648	0.2552
AB	equal	HNMT	4649	0.255199
AB	equal	SELL	4650	0.255105
AB	equal	NFKBIB	4651	0.255103
AB	equal	KMT2A	4652	0.255101
AB	equal	GBA2	4653	0.254926
AB	equal	ADPRS	4654	0.254925
AB	equal	MRPL16	4655	0.254737
AB	equal	FUOM	4656	0.2547
AB	equal	RIMS3	4657	0.254666
AB	equal	GP1BA	4658	0.254662
AB	equal	CSAD	4659	0.254577
AB	equal	TINAGL1	4660	0.254521
AB	equal	CDK7	4661	0.25452
AB	equal	ZNRD2	4662	0.254458
AB	equal	HPCA	4663	0.254384
AB	equal	STX18	4664	0.254334
AB	equal	KIF1B	4665	0.254334
AB	equal	ATP2B3	4666	0.254281
AB	equal	CHST3	4667	0.25421
AB	equal	PIP5K1C	4668	0.254102
AB	equal	FIBP	4669	0.254005
AB	equal	COX4I1	4670	0.253899
AB	equal	CLDND1	4671	0.25387
AB	equal	CALY	4672	0.253691
AB	equal	NUBP2	4673	0.25356
AB	equal	RNF149	4674	0.253436
AB	equal	SRA1	4675	0.253376
AB	equal	CHST8	4676	0.253352
AB	equal	GOPC	4677	0.253249
AB	equal	LACTB2	4678	0.253149
AB	equal	GALNT10	4679	0.253107
AB	equal	IRF2BP1	4680	0.253091
AB	equal	CYTH1	4681	0.253065
AB	equal	LHFPL2	4682	0.253003
AB	equal	MPP1	4683	0.25282
AB	equal	IREB2	4684	0.252745
AB	equal	KTN1	4685	0.252709
AB	equal	GPN1	4686	0.252694
AB	equal	PROZ	4687	0.252578
AB	equal	NAA30	4688	0.252551
AB	equal	PPIG	4689	0.252539
AB	equal	CHRDL1	4690	0.252429
AB	equal	SMNDC1	4691	0.252322
AB	equal	RAB39A	4692	0.25225
AB	equal	PANK2	4693	0.252137
AB	equal	GPCPD1	4694	0.252095
AB	equal	PHAF1	4695	0.252075
AB	equal	PCDHA4	4696	0.251982
AB	equal	MASP2	4697	0.251901
AB	equal	MFAP5	4698	0.25186
AB	equal	TMC7	4699	0.251858
AB	equal	PDGFD	4700	0.251827
AB	equal	RBM3	4701	0.251798
AB	equal	SEC23A	4702	0.251762
AB	equal	UHRF2	4703	0.25158
AB	equal	FGFR1OP2	4704	0.251549
AB	equal	MRPL37	4705	0.251513
AB	equal	AKAP5	4706	0.251505
AB	equal	CCDC6	4707	0.251474
AB	equal	HYPK	4708	0.251443
AB	equal	PKP4	4709	0.251392
AB	equal	VWA5A	4710	0.251298
AB	equal	COMMD2	4711	0.251286
AB	equal	CDC123	4712	0.251274
AB	equal	NFIC	4713	0.251208
AB	equal	SIRPG	4714	0.251161
AB	equal	PPT2	4715	0.251152
AB	equal	WASF1	4716	0.251142
